"TIER","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Highway Vehicles","VA","51","Lexington city","678","PM2.5 Primary (Filt + Cond)","CAP","1.30456135374","TON"
"Other Industrial Processes","VA","51","Craig","045","PM2.5 Primary (Filt + Cond)","CAP","1.218101","TON"
"Storage & Transport","VA","51","Roanoke city","770","PM2.5 Primary (Filt + Cond)","CAP","1.18552","TON"
"Storage & Transport","VA","51","Isle of Wight","093","PM2.5 Primary (Filt + Cond)","CAP","1.15588","TON"
"Storage & Transport","VA","51","Halifax","083","PM2.5 Primary (Filt + Cond)","CAP","1.11846","TON"
"Waste Disposal & Recycling","VA","51","Emporia city","595","PM2.5 Primary (Filt + Cond)","CAP","1.11770594","TON"
"Solvent Utilization","VA","51","James city","095","PM2.5 Primary (Filt + Cond)","CAP","1.09532","TON"
"Storage & Transport","VA","51","King George","099","PM2.5 Primary (Filt + Cond)","CAP","1.08345994","TON"
"Fuel Comb. Industrial","VA","51","Franklin city","620","PM2.5 Primary (Filt + Cond)","CAP","1.06812645855","TON"
"Fuel Comb. Elec. Util.","VA","51","Northampton","131","PM2.5 Primary (Filt + Cond)","CAP","1.053218","TON"
"Solvent Utilization","VA","51","Roanoke city","770","PM2.5 Primary (Filt + Cond)","CAP","1.052182","TON"
"Other Industrial Processes","VA","51","Cumberland","049","PM2.5 Primary (Filt + Cond)","CAP","1.02072274","TON"
"Off-Highway","VA","51","Buena Vista city","530","PM2.5 Primary (Filt + Cond)","CAP",".95519872379000035661377584581","TON"
"Fuel Comb. Elec. Util.","VA","51","Buchanan","027","PM2.5 Primary (Filt + Cond)","CAP",".92","TON"
"Waste Disposal & Recycling","VA","51","Hopewell city","670","PM2.5 Primary (Filt + Cond)","CAP",".89154","TON"
"Off-Highway","VA","51","Franklin city","620","PM2.5 Primary (Filt + Cond)","CAP",".87928101971600024077277036381","TON"
"Fuel Comb. Industrial","VA","51","Williamsburg city","830","PM2.5 Primary (Filt + Cond)","CAP",".8301516978","TON"
"Fuel Comb. Industrial","VA","51","Portsmouth city","740","PM2.5 Primary (Filt + Cond)","CAP",".738238465","TON"
"Off-Highway","VA","51","Norton city","720","PM2.5 Primary (Filt + Cond)","CAP",".69728413469000033528443339181","TON"
"Storage & Transport","VA","51","Covington city","580","PM2.5 Primary (Filt + Cond)","CAP",".609773","TON"
"Petroleum & Related Industries","VA","51","Goochland","075","PM2.5 Primary (Filt + Cond)","CAP",".59985293","TON"
"Storage & Transport","VA","51","Russell","167","PM2.5 Primary (Filt + Cond)","CAP",".59023","TON"
"Fuel Comb. Elec. Util.","VA","51","Charlottesville city","540","PM2.5 Primary (Filt + Cond)","CAP",".586242","TON"
"Other Industrial Processes","VA","51","Manassas Park city","685","PM2.5 Primary (Filt + Cond)","CAP",".537674","TON"
"Solvent Utilization","VA","51","Portsmouth city","740","PM2.5 Primary (Filt + Cond)","CAP",".530815","TON"
"Solvent Utilization","VA","51","Campbell","031","PM2.5 Primary (Filt + Cond)","CAP",".515718","TON"
"Solvent Utilization","VA","51","Henry","089","PM2.5 Primary (Filt + Cond)","CAP",".511135","TON"
"Waste Disposal & Recycling","VA","51","Fredericksburg city","630","PM2.5 Primary (Filt + Cond)","CAP",".5049966","TON"
"Storage & Transport","VA","51","Hopewell city","670","PM2.5 Primary (Filt + Cond)","CAP",".428929647","TON"
"Off-Highway","VA","51","Lexington city","678","PM2.5 Primary (Filt + Cond)","CAP",".41852578181400033618183099581","TON"
"Petroleum & Related Industries","VA","51","Lee","105","PM2.5 Primary (Filt + Cond)","CAP",".41542269","TON"
"Solvent Utilization","VA","51","Bedford","019","PM2.5 Primary (Filt + Cond)","CAP",".408825","TON"
"Solvent Utilization","VA","51","Franklin","067","PM2.5 Primary (Filt + Cond)","CAP",".402148","TON"
"Waste Disposal & Recycling","VA","51","Buena Vista city","530","PM2.5 Primary (Filt + Cond)","CAP",".38380223","TON"
"Fuel Comb. Elec. Util.","VA","51","Sussex","183","PM2.5 Primary (Filt + Cond)","CAP",".367947","TON"
"Petroleum & Related Industries","VA","51","Scott","169","PM2.5 Primary (Filt + Cond)","CAP",".3442811","TON"
"Solvent Utilization","VA","51","Culpeper","047","PM2.5 Primary (Filt + Cond)","CAP",".3253365","TON"
"Fuel Comb. Industrial","VA","51","Lexington city","678","PM2.5 Primary (Filt + Cond)","CAP",".31549036715","TON"
"Other Industrial Processes","VA","51","Emporia city","595","PM2.5 Primary (Filt + Cond)","CAP",".309523","TON"
"Fuel Comb. Elec. Util.","VA","51","King George","099","PM2.5 Primary (Filt + Cond)","CAP",".306284","TON"
"Waste Disposal & Recycling","VA","51","Norfolk city","710","PM2.5 Primary (Filt + Cond)","CAP",".2894071","TON"
"Solvent Utilization","VA","51","Shenandoah","171","PM2.5 Primary (Filt + Cond)","CAP",".259","TON"
"Fuel Comb. Industrial","VA","51","Poquoson city","735","PM2.5 Primary (Filt + Cond)","CAP",".24952481715","TON"
"Storage & Transport","VA","51","Portsmouth city","740","PM2.5 Primary (Filt + Cond)","CAP",".24774978","TON"
"Fuel Comb. Industrial","VA","51","Highland","091","PM2.5 Primary (Filt + Cond)","CAP",".23472173215","TON"
"Fuel Comb. Industrial","VA","51","Halifax","083","PM2.5 Primary (Filt + Cond)","CAP",".23451188","TON"
"Fuel Comb. Industrial","VA","51","Craig","045","PM2.5 Primary (Filt + Cond)","CAP",".23212000715","TON"
"Waste Disposal & Recycling","VA","51","Newport News city","700","PM2.5 Primary (Filt + Cond)","CAP",".231640792","TON"
"Waste Disposal & Recycling","VA","51","Harrisonburg city","660","PM2.5 Primary (Filt + Cond)","CAP",".228043","TON"
"Fuel Comb. Elec. Util.","VA","51","Loudoun","107","PM2.5 Primary (Filt + Cond)","CAP",".21227465","TON"
"Solvent Utilization","VA","51","Amherst","009","PM2.5 Primary (Filt + Cond)","CAP",".210357","TON"
"Storage & Transport","VA","51","Waynesboro city","820","PM2.5 Primary (Filt + Cond)","CAP",".18","TON"
"Fuel Comb. Elec. Util.","VA","51","Goochland","075","PM2.5 Primary (Filt + Cond)","CAP",".1639575","TON"
"Storage & Transport","VA","51","Dinwiddie","053","PM2.5 Primary (Filt + Cond)","CAP",".1581455","TON"
"Metals Processing","VA","51","Newport News city","700","PM2.5 Primary (Filt + Cond)","CAP",".1363451733","TON"
"Other Industrial Processes","VA","51","Highland","091","PM2.5 Primary (Filt + Cond)","CAP",".135324","TON"
"Fuel Comb. Elec. Util.","VA","51","Winchester city","840","PM2.5 Primary (Filt + Cond)","CAP",".13091","TON"
"Fuel Comb. Elec. Util.","VA","51","Richmond","159","PM2.5 Primary (Filt + Cond)","CAP",".1282322","TON"
"Storage & Transport","VA","51","Pulaski","155","PM2.5 Primary (Filt + Cond)","CAP",".106403","TON"
"Solvent Utilization","VA","51","Pulaski","155","PM2.5 Primary (Filt + Cond)","CAP",".084332","TON"
"Fuel Comb. Elec. Util.","VA","51","Virginia Beach city","810","PM2.5 Primary (Filt + Cond)","CAP",".0817928","TON"
"Petroleum & Related Industries","VA","51","Northumberland","133","PM2.5 Primary (Filt + Cond)","CAP",".0755189","TON"
"Chemical & Allied Product Mfg","VA","51","Richmond city","760","PM2.5 Primary (Filt + Cond)","CAP",".070869786","TON"
"Storage & Transport","VA","51","Richmond city","760","PM2.5 Primary (Filt + Cond)","CAP",".055653","TON"
"Metals Processing","VA","51","Covington city","580","PM2.5 Primary (Filt + Cond)","CAP",".055492","TON"
"Solvent Utilization","VA","51","Winchester city","840","PM2.5 Primary (Filt + Cond)","CAP",".0513655","TON"
"Fuel Comb. Elec. Util.","VA","51","Spotsylvania","177","PM2.5 Primary (Filt + Cond)","CAP",".03705","TON"
"Fuel Comb. Elec. Util.","VA","51","Augusta","015","PM2.5 Primary (Filt + Cond)","CAP",".03154","TON"
"Metals Processing","VA","51","King William","101","PM2.5 Primary (Filt + Cond)","CAP",".0310932","TON"
"Storage & Transport","VA","51","Shenandoah","171","PM2.5 Primary (Filt + Cond)","CAP",".0297608","TON"
"Storage & Transport","VA","51","Lynchburg city","680","PM2.5 Primary (Filt + Cond)","CAP",".0267534155","TON"
"Solvent Utilization","VA","51","Halifax","083","PM2.5 Primary (Filt + Cond)","CAP",".0248936","TON"
"Chemical & Allied Product Mfg","VA","51","Bristol city","520","PM2.5 Primary (Filt + Cond)","CAP",".0217941","TON"
"Petroleum & Related Industries","VA","51","Richmond city","760","PM2.5 Primary (Filt + Cond)","CAP",".015635","TON"
"Waste Disposal & Recycling","VA","51","Roanoke city","770","PM2.5 Primary (Filt + Cond)","CAP",".009175568","TON"
"Fuel Comb. Elec. Util.","VA","51","Galax city","640","PM2.5 Primary (Filt + Cond)","CAP",".0079695","TON"
"Storage & Transport","VA","51","Prince William","153","PM2.5 Primary (Filt + Cond)","CAP",".00225","TON"
"Storage & Transport","VA","51","Southampton","175","PM2.5 Primary (Filt + Cond)","CAP",".000618175","TON"
"Storage & Transport","VA","51","Fairfax","059","PM2.5 Primary (Filt + Cond)","CAP",".00028","TON"
"Chemical & Allied Product Mfg","VA","51","Pittsylvania","143","PM2.5 Primary (Filt + Cond)","CAP",".000267705","TON"
"Waste Disposal & Recycling","VA","51","Colonial Heights city","570","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Salem city","775","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Winchester city","840","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Lexington city","678","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Martinsville city","690","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Williamsburg city","830","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Covington city","580","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Manassas city","683","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Falls Church city","610","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Portsmouth city","740","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Charlottesville city","540","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Fairfax city","600","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Alexandria city","510","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Manassas Park city","685","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Arlington","013","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
"Waste Disposal & Recycling","VA","51","Richmond city","760","PM2.5 Primary (Filt + Cond)","CAP","0","TON"
